  cell  ,E,W,N,S
"(31, 86)",0,1,1,1
"(32, 86)",1,0,1,0
"(33, 86)",0,1,0,1
"(34, 86)",1,0,1,0
"(35, 86)",1,0,0,1
"(36, 86)",0,0,1,1
"(37, 86)",1,0,1,1
"(38, 86)",0,1,1,0
"(39, 86)",0,1,0,1
"(40, 86)",0,0,1,1
"(41, 86)",0,0,1,1
"(42, 86)",1,0,1,0
"(43, 86)",1,0,0,1
"(44, 86)",1,1,1,0
"(45, 86)",0,0,0,1
"(46, 86)",0,1,1,0
"(47, 86)",0,1,0,1
"(48, 86)",0,1,1,1
"(49, 86)",1,0,1,0
"(50, 86)",0,1,0,1
"(51, 86)",1,0,1,0
"(52, 86)",1,1,0,0
"(53, 86)",1,0,0,1
"(54, 86)",0,1,1,1
"(55, 86)",0,0,1,0
"(56, 86)",1,1,0,0
"(57, 86)",1,1,0,0
"(58, 86)",1,1,0,0
"(59, 86)",1,0,0,1
"(60, 86)",1,0,1,0
"(61, 86)",0,1,0,1
"(62, 86)",1,0,1,1
"(63, 86)",1,0,1,0
"(64, 86)",1,1,0,0
"(65, 86)",0,1,0,1
"(66, 86)",1,1,1,0
"(67, 86)",1,1,0,0
"(68, 86)",0,0,0,1
"(69, 86)",1,0,1,1
"(70, 86)",0,0,1,1
"(71, 86)",0,1,1,0
"(72, 86)",0,1,0,1
"(73, 86)",0,0,1,1
"(74, 86)",1,0,1,0
"(75, 86)",1,1,0,0
"(76, 86)",1,1,0,0
"(77, 86)",1,0,0,1
"(78, 86)",0,1,1,1
"(79, 86)",0,1,1,0
"(80, 86)",1,1,0,0
"(81, 86)",1,1,0,0
"(82, 86)",0,1,0,1
"(83, 86)",0,0,1,1
"(84, 86)",0,1,1,1
"(85, 86)",0,0,1,1
"(86, 86)",0,0,1,1
"(87, 86)",1,0,1,0
"(88, 86)",1,1,0,0
"(89, 86)",1,0,0,1
"(90, 86)",1,1,1,0
"(91, 86)",1,0,0,0
"(92, 86)",0,1,0,1
"(93, 86)",0,0,1,1
"(94, 86)",1,0,1,0
"(95, 86)",0,1,0,1
"(96, 86)",1,0,1,0
"(97, 86)",0,1,0,1
"(98, 86)",0,0,1,1
"(99, 86)",0,0,1,1
"(100, 86)",0,1,1,1
"(101, 86)",1,0,1,0
"(102, 86)",0,1,0,1
"(103, 86)",1,0,1,0
"(104, 86)",1,1,0,0
"(105, 86)",0,1,0,1
"(106, 86)",1,0,1,0
"(107, 86)",1,1,0,0
"(108, 86)",1,1,0,0
"(109, 86)",0,1,0,1
"(110, 86)",0,1,1,0
"(111, 86)",1,0,0,0
"(112, 86)",1,1,0,0
"(113, 86)",0,0,0,1
"(114, 86)",1,1,1,0
"(115, 86)",0,1,0,1
"(116, 86)",0,0,1,1
"(117, 86)",0,1,1,0
"(118, 86)",1,1,0,0
"(119, 86)",1,1,0,0
"(120, 86)",1,0,0,0
"(121, 86)",0,1,0,1
"(122, 86)",1,0,1,0
"(123, 86)",0,1,0,1
"(124, 86)",0,0,1,1
"(125, 86)",0,0,1,1
"(126, 86)",0,0,1,1
"(127, 86)",0,1,1,0
"(128, 86)",1,0,0,1
"(129, 86)",0,1,1,0
"(130, 86)",1,1,0,0
"(131, 86)",1,1,0,1
"(132, 86)",0,0,1,0
"(133, 86)",1,0,0,1
"(134, 86)",1,0,1,0
"(135, 86)",0,1,0,0
"(136, 86)",1,1,0,0
"(137, 86)",1,0,0,0
"(138, 86)",0,1,0,1
"(139, 86)",0,1,1,0
"(140, 86)",1,0,0,1
"(141, 86)",0,0,1,1
"(142, 86)",0,0,1,1
"(143, 86)",0,0,1,1
"(144, 86)",1,0,1,0
"(145, 86)",0,1,0,1
"(146, 86)",0,0,1,1
"(147, 86)",0,1,1,0
"(148, 86)",1,1,0,0
"(149, 86)",1,1,0,0
"(150, 86)",1,0,0,1
"(151, 86)",0,1,1,0
"(152, 86)",1,1,0,0
"(153, 86)",0,1,0,1
"(154, 86)",0,0,1,1
"(155, 86)",0,1,1,0
"(156, 86)",1,0,0,1
"(157, 86)",1,0,1,0
"(158, 86)",1,1,0,0
"(159, 86)",0,1,0,1
"(160, 86)",0,1,1,0
"(161, 86)",1,1,0,0
"(162, 86)",0,1,0,1
"(163, 86)",1,0,1,0
"(164, 86)",0,1,0,1
"(165, 86)",0,1,1,1
"(166, 86)",0,0,1,1
"(167, 86)",0,0,1,0
"(168, 86)",1,1,0,0
"(169, 86)",1,0,0,1
"(170, 86)",1,0,1,1
"(171, 86)",0,0,1,1
"(172, 86)",0,0,1,1
"(173, 86)",0,0,1,1
"(174, 86)",0,1,1,0
"(175, 86)",0,1,0,1
"(176, 86)",0,0,1,1
"(177, 86)",0,0,1,1
"(178, 86)",0,1,1,0
"(179, 86)",1,0,0,1
"(180, 86)",1,1,1,0
"(181, 86)",1,1,0,0
"(182, 86)",1,1,0,0
"(183, 86)",0,1,0,1
"(184, 86)",0,1,1,0
"(185, 86)",1,0,0,1
"(186, 86)",1,1,1,0
"(187, 86)",1,0,0,0
"(188, 86)",1,1,0,0
"(189, 86)",0,1,0,0
"(190, 86)",0,1,0,1
"(191, 86)",0,1,1,0
"(192, 86)",1,1,0,0
"(193, 86)",1,1,0,0
"(194, 86)",1,1,0,1
"(195, 86)",0,0,1,1
"(196, 86)",0,1,1,1
"(197, 86)",1,1,1,0
"(198, 86)",1,0,0,1
"(199, 86)",0,1,1,0
"(200, 86)",1,1,0,0
"(1, 87)",1,1,0,0
"(2, 87)",1,1,0,0
"(3, 87)",1,0,0,1
"(4, 87)",0,0,1,1
"(5, 87)",0,0,1,1
"(6, 87)",1,0,1,0
"(7, 87)",1,0,0,1
"(8, 87)",0,1,1,0
"(9, 87)",0,1,0,1
"(10, 87)",0,0,1,1
"(11, 87)",0,0,1,1
"(12, 87)",1,0,1,0
"(13, 87)",0,0,0,1
"(14, 87)",1,0,1,0
"(15, 87)",1,1,0,1
"(16, 87)",1,0,1,1
"(17, 87)",1,0,1,0
"(18, 87)",0,1,0,1
"(19, 87)",0,0,1,1
"(20, 87)",1,1,1,0
"(21, 87)",1,0,0,1
"(22, 87)",1,0,1,0
"(23, 87)",1,1,0,0
"(24, 87)",1,1,0,0
"(25, 87)",0,1,0,1
"(26, 87)",1,0,1,0
"(27, 87)",1,1,0,0
"(28, 87)",0,1,0,0
"(29, 87)",1,0,0,1
"(30, 87)",0,0,1,1
"(31, 87)",1,0,1,0
"(32, 87)",0,1,0,1
"(33, 87)",1,0,1,0
"(34, 87)",1,1,0,0
"(35, 87)",1,1,0,0
"(36, 87)",0,0,0,1
"(37, 87)",1,1,1,0
"(38, 87)",1,0,0,1
"(39, 87)",0,0,1,1
"(40, 87)",0,0,1,1
"(41, 87)",0,0,1,1
"(42, 87)",0,1,1,0
"(43, 87)",1,1,0,0
"(44, 87)",0,1,0,0
"(45, 87)",1,0,0,1
"(46, 87)",0,0,1,1
"(47, 87)",0,0,1,1
"(48, 87)",1,0,1,0
"(49, 87)",0,1,0,0
"(50, 87)",1,0,0,1
"(51, 87)",0,1,1,0
"(52, 87)",1,1,0,0
"(53, 87)",1,1,0,0
"(54, 87)",1,0,0,1
"(55, 87)",0,0,1,1
"(56, 87)",0,1,1,0
"(57, 87)",1,1,0,0
"(58, 87)",0,1,0,0
"(59, 87)",1,1,0,0
"(60, 87)",0,1,0,1
"(61, 87)",1,0,1,0
"(62, 87)",0,1,0,0
"(63, 87)",1,1,0,0
"(64, 87)",0,1,0,1
"(65, 87)",0,0,1,0
"(66, 87)",1,1,0,0
"(67, 87)",0,1,0,1
"(68, 87)",1,0,1,0
"(69, 87)",0,1,0,1
"(70, 87)",0,0,1,1
"(71, 87)",1,0,1,0
"(72, 87)",0,0,0,1
"(73, 87)",0,0,1,1
"(74, 87)",0,1,1,0
"(75, 87)",1,1,0,0
"(76, 87)",1,1,0,0
"(77, 87)",0,1,0,1
"(78, 87)",0,0,1,1
"(79, 87)",0,0,1,1
"(80, 87)",0,1,1,0
"(81, 87)",0,1,0,1
"(82, 87)",0,0,1,1
"(83, 87)",1,0,1,0
"(84, 87)",1,0,0,1
"(85, 87)",1,0,1,0
"(86, 87)",0,0,0,1
"(87, 87)",0,1,1,1
"(88, 87)",0,1,1,0
"(89, 87)",1,1,0,0
"(90, 87)",1,1,0,0
"(91, 87)",0,1,0,1
"(92, 87)",1,0,1,1
"(93, 87)",0,0,1,0
"(94, 87)",0,1,0,1
"(95, 87)",0,0,1,1
"(96, 87)",0,1,1,1
"(97, 87)",1,0,1,1
"(98, 87)",0,0,1,0
"(99, 87)",1,0,0,1
"(100, 87)",0,0,1,1
"(101, 87)",0,1,1,0
"(102, 87)",1,0,0,1
"(103, 87)",0,1,1,0
"(104, 87)",1,1,0,1
"(105, 87)",0,0,1,0
"(106, 87)",1,1,0,0
"(107, 87)",1,1,0,0
"(108, 87)",0,1,0,1
"(109, 87)",0,0,1,1
"(110, 87)",1,0,1,1
"(111, 87)",0,1,1,1
"(112, 87)",0,1,1,1
"(113, 87)",1,0,1,0
"(114, 87)",0,1,0,1
"(115, 87)",1,0,1,0
"(116, 87)",0,0,0,1
"(117, 87)",0,0,1,1
"(118, 87)",0,1,1,0
"(119, 87)",0,1,0,1
"(120, 87)",0,1,1,1
"(121, 87)",1,0,1,0
"(122, 87)",1,1,0,1
"(123, 87)",0,0,1,1
"(124, 87)",0,0,1,1
"(125, 87)",1,0,1,1
"(126, 87)",0,0,1,0
"(127, 87)",1,0,0,1
"(128, 87)",0,1,1,1
"(129, 87)",0,0,1,1
"(130, 87)",0,1,1,0
"(131, 87)",1,1,0,0
"(132, 87)",1,0,0,1
"(133, 87)",0,1,1,0
"(134, 87)",0,1,0,1
"(135, 87)",0,0,1,1
"(136, 87)",0,1,1,0
"(137, 87)",1,1,0,1
"(138, 87)",0,0,1,1
"(139, 87)",1,0,1,0
"(140, 87)",1,1,0,1
"(141, 87)",1,0,1,0
"(142, 87)",1,0,0,1
"(143, 87)",0,0,1,1
"(144, 87)",0,1,1,1
"(145, 87)",0,0,1,1
"(146, 87)",0,0,1,1
"(147, 87)",0,0,1,0
"(148, 87)",1,1,0,0
"(149, 87)",1,1,0,0
"(150, 87)",1,1,0,1
"(151, 87)",0,0,1,1
"(152, 87)",0,1,1,0
"(153, 87)",1,0,0,0
"(154, 87)",1,0,0,1
"(155, 87)",0,0,1,1
"(156, 87)",0,1,1,0
"(157, 87)",1,1,0,0
"(158, 87)",0,1,0,1
"(159, 87)",1,0,1,0
"(160, 87)",1,0,0,1
"(161, 87)",0,1,1,1
"(162, 87)",0,0,1,1
"(163, 87)",0,1,1,1
"(164, 87)",0,0,1,1
"(165, 87)",1,0,1,0
"(166, 87)",1,0,0,1
"(167, 87)",0,0,1,1
"(168, 87)",0,1,1,0
"(169, 87)",0,1,0,0
"(170, 87)",1,1,0,0
"(171, 87)",1,0,0,1
"(172, 87)",0,0,1,0
"(173, 87)",1,0,0,1
"(174, 87)",0,0,1,1
"(175, 87)",1,0,1,0
"(176, 87)",1,0,0,1
"(177, 87)",0,0,1,1
"(178, 87)",1,0,1,0
"(179, 87)",1,1,0,0
"(180, 87)",0,1,0,1
"(181, 87)",0,1,1,0
"(182, 87)",1,1,0,0
"(183, 87)",0,0,0,1
"(184, 87)",0,0,1,1
"(185, 87)",1,1,1,0
"(186, 87)",1,1,0,0
"(187, 87)",1,1,0,0
"(188, 87)",0,1,0,1
"(189, 87)",0,0,1,1
"(190, 87)",0,0,1,1
"(191, 87)",0,0,1,1
"(192, 87)",0,1,1,0
"(193, 87)",1,1,0,0
"(194, 87)",0,1,0,1
"(195, 87)",0,0,1,1
"(196, 87)",1,0,1,0
"(197, 87)",1,1,0,0
"(198, 87)",0,1,0,1
"(199, 87)",1,0,1,0
"(200, 87)",1,1,0,0
"(1, 88)",1,1,0,0
"(2, 88)",0,1,0,1
"(3, 88)",0,1,1,0
"(4, 88)",1,0,0,1
"(5, 88)",0,0,1,1
"(6, 88)",0,1,1,0
"(7, 88)",0,1,0,1
"(8, 88)",1,0,1,1
"(9, 88)",0,0,1,1
"(10, 88)",0,0,1,1
"(11, 88)",0,0,1,0
"(12, 88)",1,1,0,0
"(13, 88)",1,0,0,1
"(14, 88)",1,1,1,0
"(15, 88)",1,1,0,0
"(16, 88)",1,1,0,0
"(17, 88)",0,1,0,1
"(18, 88)",0,0,1,1
"(19, 88)",0,0,1,1
"(20, 88)",0,1,1,0
"(21, 88)",1,1,0,0
"(22, 88)",0,1,0,1
"(23, 88)",0,1,1,0
"(24, 88)",1,1,0,1
"(25, 88)",0,0,1,1
"(26, 88)",0,1,1,0
"(27, 88)",0,1,0,1
"(28, 88)",1,0,1,1
"(29, 88)",0,1,1,1
"(30, 88)",0,0,1,0
"(31, 88)",0,1,0,1
"(32, 88)",1,0,1,0
"(33, 88)",1,1,0,0
"(34, 88)",1,1,0,0
"(35, 88)",1,1,0,1
"(36, 88)",1,0,1,0
"(37, 88)",0,1,0,0
"(38, 88)",1,1,0,0
"(39, 88)",0,0,0,1
"(40, 88)",0,0,1,1
"(41, 88)",1,0,1,0
"(42, 88)",1,0,0,1
"(43, 88)",0,1,1,1
"(44, 88)",1,0,1,0
"(45, 88)",0,1,0,1
"(46, 88)",0,0,1,1
"(47, 88)",1,0,1,0
"(48, 88)",0,1,0,1
"(49, 88)",1,0,1,0
"(50, 88)",1,1,0,0
"(51, 88)",1,0,0,1
"(52, 88)",0,1,1,0
"(53, 88)",0,1,0,1
"(54, 88)",0,1,1,0
"(55, 88)",1,0,0,1
"(56, 88)",0,0,1,0
"(57, 88)",1,1,0,1
"(58, 88)",0,0,1,1
"(59, 88)",0,1,1,1
"(60, 88)",0,0,1,0
"(61, 88)",0,1,0,1
"(62, 88)",1,0,1,0
"(63, 88)",1,1,0,1
"(64, 88)",1,0,1,0
"(65, 88)",1,0,0,1
"(66, 88)",0,1,1,1
"(67, 88)",0,0,1,0
"(68, 88)",1,1,0,0
"(69, 88)",1,0,0,1
"(70, 88)",0,0,1,1
"(71, 88)",0,1,1,0
"(72, 88)",1,0,0,1
"(73, 88)",0,0,1,1
"(74, 88)",0,0,1,1
"(75, 88)",0,1,1,0
"(76, 88)",0,1,0,1
"(77, 88)",1,0,1,0
"(78, 88)",1,0,0,1
"(79, 88)",0,0,1,1
"(80, 88)",0,0,1,1
"(81, 88)",0,0,1,1
"(82, 88)",1,0,1,0
"(83, 88)",1,1,0,0
"(84, 88)",1,1,0,0
"(85, 88)",0,1,0,1
"(86, 88)",1,0,1,0
"(87, 88)",1,0,0,1
"(88, 88)",1,0,1,1
"(89, 88)",0,1,1,1
"(90, 88)",0,1,1,1
"(91, 88)",1,0,1,1
"(92, 88)",0,1,1,0
"(93, 88)",1,0,0,1
"(94, 88)",0,0,1,1
"(95, 88)",0,0,1,1
"(96, 88)",0,0,1,1
"(97, 88)",0,1,1,1
"(98, 88)",0,0,1,1
"(99, 88)",0,1,1,0
"(100, 88)",1,0,0,1
"(101, 88)",0,0,1,1
"(102, 88)",0,1,1,0
"(103, 88)",1,0,0,0
"(104, 88)",1,1,0,0
"(105, 88)",1,0,0,1
"(106, 88)",0,1,1,0
"(107, 88)",0,1,0,1
"(108, 88)",0,0,1,1
"(109, 88)",0,0,1,1
"(110, 88)",1,1,1,0
"(111, 88)",1,0,0,1
"(112, 88)",0,0,1,0
"(113, 88)",1,1,0,1
"(114, 88)",1,0,1,0
"(115, 88)",1,1,0,0
"(116, 88)",1,0,0,1
"(117, 88)",1,0,1,0
"(118, 88)",1,0,0,1
"(119, 88)",0,0,1,1
"(120, 88)",0,0,1,1
"(121, 88)",0,1,1,0
"(122, 88)",1,1,0,0
"(123, 88)",0,0,0,1
"(124, 88)",0,0,1,1
"(125, 88)",0,1,1,0
"(126, 88)",1,0,0,1
"(127, 88)",0,1,1,0
"(128, 88)",0,0,0,1
"(129, 88)",1,0,1,1
"(130, 88)",1,0,1,0
"(131, 88)",0,1,0,0
"(132, 88)",1,1,0,0
"(133, 88)",1,0,0,1
"(134, 88)",1,0,1,1
"(135, 88)",1,0,1,0
"(136, 88)",1,0,0,1
"(137, 88)",0,1,1,1
"(138, 88)",1,0,1,0
"(139, 88)",0,1,0,0
"(140, 88)",1,1,0,0
"(141, 88)",1,1,0,0
"(142, 88)",1,1,0,0
"(143, 88)",1,0,0,1
"(144, 88)",0,0,1,1
"(145, 88)",1,0,1,0
"(146, 88)",1,0,0,1
"(147, 88)",0,0,1,1
"(148, 88)",0,1,1,0
"(149, 88)",1,1,0,0
"(150, 88)",0,1,0,1
"(151, 88)",0,0,1,1
"(152, 88)",0,0,1,1
"(153, 88)",0,1,1,0
"(154, 88)",1,1,0,0
"(155, 88)",0,0,0,1
"(156, 88)",1,0,1,0
"(157, 88)",1,1,0,0
"(158, 88)",1,0,0,0
"(159, 88)",1,1,0,0
"(160, 88)",1,1,0,1
"(161, 88)",0,0,1,0
"(162, 88)",1,0,0,1
"(163, 88)",0,0,1,1
"(164, 88)",1,0,1,0
"(165, 88)",1,1,0,0
"(166, 88)",0,1,0,1
"(167, 88)",1,0,1,0
"(168, 88)",0,0,0,1
"(169, 88)",1,0,1,1
"(170, 88)",0,1,1,0
"(171, 88)",0,1,0,1
"(172, 88)",1,0,1,0
"(173, 88)",1,1,0,0
"(174, 88)",1,0,0,0
"(175, 88)",1,1,0,0
"(176, 88)",1,1,0,0
"(177, 88)",1,0,0,1
"(178, 88)",0,1,1,0
"(179, 88)",0,1,0,1
"(180, 88)",1,0,1,0
"(181, 88)",1,0,0,0
"(182, 88)",0,1,0,1
"(183, 88)",0,0,1,1
"(184, 88)",1,0,1,0
"(185, 88)",0,1,0,0
"(186, 88)",1,1,0,0
"(187, 88)",1,1,0,1
"(188, 88)",0,0,1,1
"(189, 88)",1,0,1,0
"(190, 88)",0,0,0,1
"(191, 88)",1,0,1,1
"(192, 88)",1,0,1,0
"(193, 88)",1,1,0,0
"(194, 88)",1,0,0,1
"(195, 88)",0,0,1,0
"(196, 88)",0,1,0,1
"(197, 88)",1,1,1,0
"(198, 88)",1,0,0,0
"(199, 88)",1,1,0,0
"(200, 88)",1,1,0,0
"(1, 89)",1,1,0,1
"(2, 89)",1,0,1,0
"(3, 89)",1,0,0,0
"(4, 89)",1,1,0,0
"(5, 89)",1,0,0,1
"(6, 89)",0,0,1,1
"(7, 89)",1,0,1,0
"(8, 89)",1,1,0,0
"(9, 89)",1,0,0,1
"(10, 89)",0,0,1,1
"(11, 89)",1,0,1,0
"(12, 89)",1,1,0,0
"(13, 89)",1,1,0,0
"(14, 89)",0,1,0,0
"(15, 89)",1,1,0,0
"(16, 89)",1,1,0,0
"(17, 89)",1,0,0,1
"(18, 89)",0,0,1,1
"(19, 89)",0,0,1,1
"(20, 89)",1,0,1,0
"(21, 89)",1,1,0,1
"(22, 89)",0,0,1,1
"(23, 89)",1,0,1,0
"(24, 89)",1,1,0,1
"(25, 89)",0,0,1,0
"(26, 89)",1,0,0,1
"(27, 89)",1,0,1,0
"(28, 89)",0,1,0,0
"(29, 89)",1,0,0,1
"(30, 89)",1,0,1,0
"(31, 89)",1,0,0,1
"(32, 89)",0,1,1,0
"(33, 89)",1,1,0,0
"(34, 89)",1,1,0,0
"(35, 89)",0,1,0,0
"(36, 89)",0,1,0,1
"(37, 89)",0,0,1,1
"(38, 89)",0,1,1,1
"(39, 89)",0,0,1,1
"(40, 89)",1,0,1,0
"(41, 89)",0,1,0,1
"(42, 89)",0,1,1,1
"(43, 89)",0,0,1,0
"(44, 89)",1,1,0,1
"(45, 89)",1,0,1,0
"(46, 89)",1,0,0,0
"(47, 89)",1,1,0,0
"(48, 89)",0,0,0,1
"(49, 89)",0,1,1,1
"(50, 89)",0,1,1,0
"(51, 89)",0,1,0,1
"(52, 89)",1,0,1,0
"(53, 89)",1,0,0,1
"(54, 89)",1,0,1,0
"(55, 89)",1,1,0,1
"(56, 89)",0,0,1,1
"(57, 89)",0,1,1,0
"(58, 89)",1,0,0,0
"(59, 89)",1,0,0,1
"(60, 89)",0,0,1,1
"(61, 89)",0,0,1,1
"(62, 89)",0,1,1,0
"(63, 89)",1,1,0,0
"(64, 89)",1,1,0,0
"(65, 89)",0,1,0,1
"(66, 89)",1,0,1,0
"(67, 89)",1,0,0,1
"(68, 89)",0,1,1,0
"(69, 89)",1,1,0,0
"(70, 89)",1,0,0,1
"(71, 89)",0,0,1,1
"(72, 89)",0,1,1,1
"(73, 89)",0,0,1,1
"(74, 89)",0,0,1,1
"(75, 89)",0,0,1,1
"(76, 89)",1,0,1,0
"(77, 89)",0,1,0,1
"(78, 89)",0,1,1,0
"(79, 89)",1,0,0,1
"(80, 89)",0,0,1,1
"(81, 89)",0,0,1,1
"(82, 89)",0,1,1,0
"(83, 89)",1,1,0,0
"(84, 89)",1,1,0,0
"(85, 89)",1,0,0,0
"(86, 89)",1,1,0,0
"(87, 89)",1,1,0,0
"(88, 89)",0,1,0,0
"(89, 89)",1,0,0,1
"(90, 89)",1,0,1,0
"(91, 89)",0,1,0,0
"(92, 89)",1,0,0,1
"(93, 89)",0,1,1,0
"(94, 89)",1,0,0,0
"(95, 89)",1,0,0,1
"(96, 89)",0,0,1,1
"(97, 89)",0,0,1,1
"(98, 89)",0,0,1,1
"(99, 89)",1,0,1,0
"(100, 89)",1,1,0,0
"(101, 89)",1,0,0,0
"(102, 89)",1,0,0,1
"(103, 89)",0,1,1,1
"(104, 89)",0,1,1,0
"(105, 89)",1,1,0,0
"(106, 89)",0,0,0,1
"(107, 89)",1,0,1,0
"(108, 89)",1,0,0,1
"(109, 89)",1,0,1,0
"(110, 89)",1,1,0,0
"(111, 89)",1,1,0,0
"(112, 89)",1,0,0,1
"(113, 89)",1,1,1,0
"(114, 89)",1,1,0,0
"(115, 89)",0,1,0,1
"(116, 89)",1,1,1,0
"(117, 89)",1,1,0,0
"(118, 89)",0,1,0,1
"(119, 89)",1,0,1,0
"(120, 89)",0,0,0,1
"(121, 89)",1,0,1,0
"(122, 89)",0,1,0,1
"(123, 89)",0,0,1,1
"(124, 89)",0,0,1,1
"(125, 89)",1,0,1,0
"(126, 89)",1,1,0,0
"(127, 89)",0,0,0,1
"(128, 89)",1,0,1,1
"(129, 89)",0,1,1,0
"(130, 89)",0,1,0,1
"(131, 89)",1,0,1,0
"(132, 89)",1,1,0,0
"(133, 89)",1,1,0,0
"(134, 89)",1,1,0,0
"(135, 89)",1,1,0,0
"(136, 89)",0,1,0,1
"(137, 89)",1,0,1,0
"(138, 89)",0,1,0,1
"(139, 89)",1,0,1,0
"(140, 89)",1,1,0,0
"(141, 89)",1,1,0,0
"(142, 89)",1,1,0,0
"(143, 89)",1,1,0,0
"(144, 89)",1,0,0,1
"(145, 89)",0,1,1,0
"(146, 89)",1,1,0,0
"(147, 89)",1,0,0,1
"(148, 89)",0,0,1,0
"(149, 89)",0,1,0,1
"(150, 89)",0,0,1,1
"(151, 89)",0,0,1,1
"(152, 89)",1,0,1,0
"(153, 89)",1,0,0,1
"(154, 89)",0,1,1,1
"(155, 89)",0,0,1,1
"(156, 89)",0,1,1,0
"(157, 89)",1,1,0,0
"(158, 89)",1,1,0,0
"(159, 89)",1,1,0,0
"(160, 89)",0,1,0,0
"(161, 89)",1,0,0,1
"(162, 89)",0,1,1,0
"(163, 89)",1,0,0,1
"(164, 89)",0,1,1,0
"(165, 89)",1,1,0,0
"(166, 89)",1,0,0,1
"(167, 89)",0,1,1,0
"(168, 89)",1,0,0,1
"(169, 89)",0,1,1,0
"(170, 89)",1,0,0,1
"(171, 89)",1,0,1,0
"(172, 89)",1,1,0,0
"(173, 89)",1,1,0,0
"(174, 89)",1,1,0,0
"(175, 89)",0,1,0,1
"(176, 89)",0,1,1,0
"(177, 89)",0,1,0,1
"(178, 89)",0,0,1,1
"(179, 89)",1,0,1,0
"(180, 89)",1,1,0,0
"(181, 89)",1,1,0,1
"(182, 89)",0,0,1,1
"(183, 89)",0,0,1,0
"(184, 89)",0,1,0,1
"(185, 89)",1,0,1,0
"(186, 89)",1,1,0,0
"(187, 89)",1,1,0,0
"(188, 89)",1,0,0,0
"(189, 89)",1,1,0,0
"(190, 89)",1,0,0,1
"(191, 89)",0,1,1,0
"(192, 89)",0,1,0,1
"(193, 89)",0,1,1,0
"(194, 89)",1,1,0,1
"(195, 89)",0,0,1,1
"(196, 89)",1,0,1,0
"(197, 89)",1,1,0,1
"(198, 89)",1,1,1,1
"(199, 89)",0,1,1,0
"(200, 89)",1,1,0,0
"(1, 90)",1,1,0,0
"(2, 90)",1,1,0,0
"(3, 90)",1,1,0,1
"(4, 90)",0,1,1,0
"(5, 90)",1,1,0,0
"(6, 90)",1,0,0,0
"(7, 90)",1,1,0,0
"(8, 90)",1,1,0,0
"(9, 90)",1,1,0,0
"(10, 90)",1,0,0,0
"(11, 90)",1,1,0,0
"(12, 90)",1,1,0,0
"(13, 90)",0,1,0,1
"(14, 90)",0,0,1,1
"(15, 90)",0,1,1,1
"(16, 90)",1,1,1,0
"(17, 90)",1,1,0,0
"(18, 90)",1,0,0,1
"(19, 90)",1,0,1,0
"(20, 90)",1,1,0,0
"(21, 90)",1,1,0,1
"(22, 90)",0,0,1,0
"(23, 90)",1,1,0,0
"(24, 90)",1,1,0,0
"(25, 90)",1,0,0,1
"(26, 90)",0,1,1,0
"(27, 90)",0,1,0,1
"(28, 90)",1,0,1,0
"(29, 90)",1,1,0,0
"(30, 90)",1,1,0,1
"(31, 90)",0,1,1,0
"(32, 90)",0,0,0,1
"(33, 90)",0,1,1,0
"(34, 90)",0,1,0,1
"(35, 90)",1,0,1,0
"(36, 90)",1,0,0,1
"(37, 90)",0,0,1,1
"(38, 90)",1,0,1,0
"(39, 90)",1,0,0,0
"(40, 90)",1,1,0,0
"(41, 90)",1,0,0,1
"(42, 90)",0,0,1,1
"(43, 90)",1,0,1,1
"(44, 90)",0,1,1,0
"(45, 90)",0,1,0,1
"(46, 90)",0,1,1,0
"(47, 90)",1,1,0,1
"(48, 90)",0,0,1,1
"(49, 90)",0,0,1,1
"(50, 90)",1,0,1,0
"(51, 90)",1,0,0,0
"(52, 90)",1,1,0,0
"(53, 90)",1,1,0,0
"(54, 90)",0,1,0,0
"(55, 90)",1,1,0,0
"(56, 90)",1,0,0,1
"(57, 90)",0,0,1,1
"(58, 90)",1,1,1,0
"(59, 90)",0,1,0,1
"(60, 90)",1,0,1,0
"(61, 90)",1,0,0,1
"(62, 90)",1,0,1,0
"(63, 90)",1,1,0,0
"(64, 90)",0,1,0,1
"(65, 90)",0,0,1,1
"(66, 90)",0,1,1,0
"(67, 90)",0,1,0,1
"(68, 90)",0,0,1,1
"(69, 90)",0,1,1,0
"(70, 90)",0,1,0,1
"(71, 90)",0,0,1,1
"(72, 90)",1,0,1,0
"(73, 90)",0,0,0,1
"(74, 90)",1,0,1,1
"(75, 90)",1,0,1,0
"(76, 90)",1,1,0,0
"(77, 90)",1,0,0,1
"(78, 90)",0,0,1,1
"(79, 90)",0,1,1,0
"(80, 90)",1,0,0,1
"(81, 90)",0,0,1,1
"(82, 90)",1,0,1,1
"(83, 90)",0,1,1,0
"(84, 90)",1,1,0,0
"(85, 90)",1,1,0,1
"(86, 90)",1,1,1,0
"(87, 90)",0,1,0,1
"(88, 90)",1,0,1,0
"(89, 90)",1,1,0,0
"(90, 90)",0,1,0,1
"(91, 90)",0,0,1,1
"(92, 90)",1,1,1,1
"(93, 90)",0,0,1,1
"(94, 90)",0,1,1,0
"(95, 90)",1,1,0,0
"(96, 90)",1,0,0,1
"(97, 90)",1,0,1,0
"(98, 90)",0,0,0,1
"(99, 90)",0,1,1,1
"(100, 90)",0,1,1,0
"(101, 90)",1,1,0,0
"(102, 90)",0,1,0,1
"(103, 90)",1,0,1,1
"(104, 90)",0,0,1,0
